"District","Month","lp_id","mean_access","mean_engagement","Product.Name","locale","pct_free.reduced","pp_total_raw"
1570,"February",41581,0.18,41.1,"Tynker","Suburb","[0.2, 0.4[",""
1570,"February",41587,0.08,3.13,"LinkedIn","Suburb","[0.2, 0.4[",""
1570,"February",42410,0.33,27.18,"Conjuguemos","Suburb","[0.2, 0.4[",""
1570,"February",43491,0.2,113.38,"Duolingo","Suburb","[0.2, 0.4[",""
1570,"February",45005,0.07,7.29,"GitHub","Suburb","[0.2, 0.4[",""
1570,"February",45811,0.07,2.9,"Google Science Journal","Suburb","[0.2, 0.4[",""
1570,"February",46123,0.09,2.46,"College Board","Suburb","[0.2, 0.4[",""
1570,"February",47261,0.07,3.09,"Funbrain","Suburb","[0.2, 0.4[",""
1570,"February",47364,0.17,61.71,"Canvas","Suburb","[0.2, 0.4[",""
1570,"February",48625,0.07,0.69,"CultureGrams","Suburb","[0.2, 0.4[",""
1570,"February",48984,0.07,2.08,"SafeSchools","Suburb","[0.2, 0.4[",""
1570,"February",49094,0.07,0.69,"SchoolTube","Suburb","[0.2, 0.4[",""
1570,"February",49563,0.25,57.99,"Book Creator","Suburb","[0.2, 0.4[",""
1570,"February",49571,0.1,6.86,"Education.com","Suburb","[0.2, 0.4[",""
1570,"February",49687,0.07,3.44,"Snapchat","Suburb","[0.2, 0.4[",""
1570,"February",49751,0.18,17.31,"SparkNotes","Suburb","[0.2, 0.4[",""
1570,"February",50104,0.07,4.67,"Chegg","Suburb","[0.2, 0.4[",""
1570,"February",50479,2.43,366.64,"ABCya!","Suburb","[0.2, 0.4[",""
1570,"February",50762,0.14,4.43,"Internet Archive","Suburb","[0.2, 0.4[",""
1570,"February",51340,0.32,29.47,"Grammarly","Suburb","[0.2, 0.4[",""
1570,"February",51853,0.09,2.75,"PBS Kids","Suburb","[0.2, 0.4[",""
1570,"February",52175,0.14,12,"The Washington Post KidsPost","Suburb","[0.2, 0.4[",""
1570,"February",52196,0.26,20.3,"BrainPOP Jr.","Suburb","[0.2, 0.4[",""
1570,"February",52448,0.07,0.69,"Google Currents","Suburb","[0.2, 0.4[",""
1570,"February",54430,0.27,14.68,"Encyclopedia Britannica","Suburb","[0.2, 0.4[",""
1570,"February",54794,0.14,4.09,"MAPP","Suburb","[0.2, 0.4[",""
1570,"February",54827,0.11,8.27,"SoundCloud","Suburb","[0.2, 0.4[",""
1570,"February",55031,0.07,0.68,"Nearpod","Suburb","[0.2, 0.4[",""
1570,"February",55355,0.1,2.56,"ReadWriteThink","Suburb","[0.2, 0.4[",""
1570,"February",55450,0.11,7.51,"Spotify: Music and podcasts","Suburb","[0.2, 0.4[",""
1570,"February",55589,0.09,2.76,"BrainPOP","Suburb","[0.2, 0.4[",""
1570,"February",56028,0.08,3.74,"Shmoop","Suburb","[0.2, 0.4[",""
1570,"February",56218,3.84,167.54,"School Loop","Suburb","[0.2, 0.4[",""
1570,"February",57084,0.39,20.78,"CoolMath Games","Suburb","[0.2, 0.4[",""
1570,"February",57293,0.07,5.75,"Penn State World Campus","Suburb","[0.2, 0.4[",""
1570,"February",57724,0.08,25.99,"EasyBib","Suburb","[0.2, 0.4[",""
1570,"February",57949,0.07,3.64,"Mathway","Suburb","[0.2, 0.4[",""
1570,"February",58235,0.07,6.63,"TedEd","Suburb","[0.2, 0.4[",""
1570,"February",58986,0.07,9.55,"Learning for Justice","Suburb","[0.2, 0.4[",""
1570,"February",60051,0.18,23.23,"Big Ideas Math","Suburb","[0.2, 0.4[",""
1570,"February",60825,0.12,4.45,"Study.com","Suburb","[0.2, 0.4[",""
1570,"February",61384,0.07,19.43,"XtraMath","Suburb","[0.2, 0.4[",""
1570,"February",61517,0.22,21.95,"¡Avancemos!","Suburb","[0.2, 0.4[",""
1570,"February",62934,0.12,58.17,"NoRedInk","Suburb","[0.2, 0.4[",""
1570,"February",63335,0.07,8.89,"Math Games (MathGames)","Suburb","[0.2, 0.4[",""
1570,"February",64124,0.12,18.44,"Learn.Genetics","Suburb","[0.2, 0.4[",""
1570,"February",64838,0.38,167.49,"Starfall","Suburb","[0.2, 0.4[",""
1570,"February",64915,0.22,85.02,"ReadWorks","Suburb","[0.2, 0.4[",""
1570,"February",64947,0.44,28.86,"Desmos","Suburb","[0.2, 0.4[",""
1570,"February",64948,0.77,44.42,"Prodigy","Suburb","[0.2, 0.4[",""
1570,"February",65277,0.07,2.74,"TeachersPayTeachers","Suburb","[0.2, 0.4[",""
1570,"February",65358,0.29,19.07,"Prezi","Suburb","[0.2, 0.4[",""
1570,"February",65797,0.51,22.71,"Google Drawings","Suburb","[0.2, 0.4[",""
1570,"February",67431,0.07,5.17,"Autodesk","Suburb","[0.2, 0.4[",""
1570,"February",68019,0.07,5.54,"ConnectED","Suburb","[0.2, 0.4[",""
1570,"February",68490,0.11,2.08,"Wikimedia Commons","Suburb","[0.2, 0.4[",""
