"District","Month","lp_id","mean_access","mean_engagement","Product.Name","locale","pct_free.reduced","pp_total_raw"
1324,"Jan-Mar",85975,0.31,29.71,"Code.org","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",86294,0.06,2.09,"Kiddle","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",88885,0.16,7.09,"Lumen Learning","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",89688,0.05,0.47,"Teach TCI","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",92993,0.05,8.38,"ALEKS","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",93256,0.08,2.39,"Scitable","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",93690,0.09,6.18,"Calculator.com","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",93742,1.06,151.58,"TypingClub","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",94158,0.06,1.66,"CoolMath","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",94264,0.26,10.37,"The Physics Classroom","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",94324,0.11,11.54,"WeVideo for Schools","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",95253,0.05,5.62,"Edgenuity","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",95731,37.17,12047.09,"Google Docs","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",96034,0.05,2.01,"RoomRecess.com","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",98265,10.65,1093.37,"Quizlet","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",98402,6.69,538.69,"Reflex Math","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",98845,4.69,929.37,"Meet","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jan-Mar",99916,18.8,1177.67,"Google Drive","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",11237,0.07,3.3,"online-stopwatch.com","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",11313,0.07,8.82,"Toy Theater","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",13496,0.79,77.71,"Wikipedia","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",18090,0.05,4.59,"Minecraft","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",19181,0.05,0.46,"NoodleTools","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",19334,0.06,1.55,"Enchanted Learning","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",20594,0.05,5.37,"Quill","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",26512,0.06,3.13,"Multiplication.com","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",26970,0.05,2.31,"EngageNY","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",28633,0.34,5.63,"Discovery Education","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",29322,1.11,156.08,"Khan Academy","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",30593,0.05,0.46,"Socrative","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",32213,28.24,8618.1,"Google Classroom","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",33185,21.45,3929.12,"Google Forms","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",33562,1.25,109.11,"IXL Language","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",35971,4.55,252.14,"Edpuzzle","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",41424,0.05,4.82,"Common App","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",41581,0.05,12.27,"Tynker","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",45716,0.05,0.46,"ClassDojo for Students","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",45811,0.09,2.86,"Google Science Journal","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",48010,0.05,0.46,"GCN Training","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",48333,0.7,112.39,"Google Hangouts","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",49094,0.05,0.92,"SchoolTube","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",49751,0.26,17.79,"SparkNotes","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",50580,3.53,98.52,"Securly Anywhere Filter","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",53775,0.55,82.89,"Google Play Music","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",54430,0.28,21.94,"Encyclopedia Britannica","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",61441,3.16,245.81,"i-Ready","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",61517,0.05,0.46,"¡Avancemos!","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",64124,0.17,83.1,"Learn.Genetics","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",64948,0.33,46.95,"Prodigy","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",65358,0.22,20.23,"Prezi","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",65797,1.27,251.26,"Google Drawings","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",67431,0.05,0.46,"Autodesk","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",68490,0.15,20.1,"Wikimedia Commons","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",68713,0.65,35.1,"Discovery Education Math Techbook","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",69827,1.26,569.11,"Google Sites","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",69863,0.55,22.19,"Chrome Web Store","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",73104,0.05,0.83,"Achieve3000","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",74653,0.06,0.88,"Studies Weekly","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",76649,6.92,282.26,"Clever","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",76661,0.05,4.15,"WWF ~ World Wildlife Fund","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",80616,0.42,37.48,"IXL Math","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",87342,0.1,7.1,"LitCharts","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",87762,0.05,0.61,"Grammarly for Chrome","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",92844,0.07,8.49,"Typing.com","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",93690,0.23,21.25,"Calculator.com","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",94158,0.05,0.96,"CoolMath","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",95731,23.11,15011.99,"Google Docs","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",98265,2.21,399.58,"Quizlet","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",98845,3.12,473.3,"Meet","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Apr-May",99916,10.66,946.3,"Google Drive","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",10650,0.05,4.58,"Library of Congress","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",11910,0.05,2.44,"Pew Research Center","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",13117,0.05,0.92,"SplashLearn","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",15254,0.05,0.46,"MIT App Inventor","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",16406,0.06,44.8,"Google Translate","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",17182,0.05,0.46,"iCivics","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",17920,0.05,3.32,"Interland","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",18090,0.05,1.15,"Minecraft","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",19044,0.11,13.69,"Flipgrid","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",19334,0.05,0.46,"Enchanted Learning","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",26248,0.05,0.58,"Studio Code","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",26491,0.06,25.19,"Answers","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",28456,0.05,1.38,"SmartMusic","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",28633,0.07,0.66,"Discovery Education","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",29322,0.06,9.08,"Khan Academy","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",32213,1.01,59.05,"Google Classroom","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",33185,0.59,16.26,"Google Forms","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",35201,0.05,0.92,"Symbolab","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",36859,0.05,613.7,"Instagram","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",41424,0.05,1.83,"Common App","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",41581,0.06,7.29,"Tynker","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",45601,0.05,2.29,"Savvas Realize","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",46819,0.05,0.46,"Tes Teach","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",48333,0.15,14.37,"Google Hangouts","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",50104,0.05,0.77,"Chegg","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",50282,0.05,0.92,"SafeShare","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",50580,1.45,48.08,"Securly Anywhere Filter","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",50712,0.05,7.17,"Earthquakes for Kids","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",53775,0.19,19.6,"Google Play Music","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",57949,0.06,51.61,"Mathway","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",61292,4.46,2472.65,"YouTube","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",61384,0.05,3.2,"XtraMath","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",62934,0.05,0.69,"NoRedInk","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",68713,0.1,1.37,"Discovery Education Math Techbook","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",69827,0.62,191.6,"Google Sites","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",70706,0.11,7.58,"Canvas for Chrome","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",70878,0.09,23.34,"CHROME MUSIC LAB","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",71805,0.05,0.46,"Scratch","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",72676,0.05,0.46,"Kami","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",73104,0.05,0.46,"Achieve3000","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",73323,0.05,0.46,"Turnitin","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",74653,0.05,10.53,"Studies Weekly","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",75451,0.05,4.12,"United States Holocaust Memorial Museum","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",76649,0.35,9.76,"Clever","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",77430,0.05,5.95,"Instructure","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",78818,0.05,1.95,"eNotes","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",81654,0.05,1.37,"Tinkercad","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",84652,0.05,1.37,"CK-12","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",85975,0.08,6.17,"Code.org","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",87762,0.05,0.69,"Grammarly for Chrome","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",89802,0.05,0.46,"Bartleby","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",91030,0.05,1.83,"Brainly","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",92844,0.05,9.76,"Typing.com","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",92867,0.07,4.45,"Math Playground","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",92993,0.05,3.66,"ALEKS","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",93742,0.07,5.63,"TypingClub","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",94158,0.05,1.49,"CoolMath","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",94218,0.05,22.85,"ViewPure","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",94264,0.05,0.46,"The Physics Classroom","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",94324,0.05,7.78,"WeVideo for Schools","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",95731,1.01,691.06,"Google Docs","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",98402,0.06,1.23,"Reflex Math","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",98845,0.49,64.15,"Meet","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Jun-Jul",99916,0.83,30.86,"Google Drive","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",17920,0.11,9.23,"Interland","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",19184,0.04,0.74,"Savvas EasyBridge","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",25559,0.04,0.37,"Lexia Core5 Reading","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",28633,0.39,5.62,"Discovery Education","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",32213,39.52,11555.1,"Google Classroom","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",32555,0.15,2.21,"Among Us","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",33185,17.46,2152.11,"Google Forms","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",41424,0.25,66.76,"Common App","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",41581,0.07,12.94,"Tynker","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",45716,0.1,5.85,"ClassDojo for Students","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",50580,8.63,270.2,"Securly Anywhere Filter","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",53775,0.6,82.2,"Google Play Music","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",61292,17.26,9222.07,"YouTube","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",63335,0.09,6.74,"Math Games (MathGames)","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",64998,0.04,0.65,"ST Math","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",70167,0.04,0.44,"Microsoft XNA Game Studio","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",70706,1.11,93.43,"Canvas for Chrome","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",70878,0.19,21.6,"CHROME MUSIC LAB","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",73104,0.08,1.05,"Achieve3000","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",74653,0.04,1.27,"Studies Weekly","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",76649,19.96,1163.37,"Clever","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",76661,0.14,6.25,"WWF ~ World Wildlife Fund","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",78818,0.13,5.7,"eNotes","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",80560,0.13,32.22,"Nitro Type","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",81654,0.06,1.3,"Tinkercad","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",84342,0.09,2.87,"Blindside Networks","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",85975,0.65,57.43,"Code.org","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",87841,2.09,98.58,"Edpuzzle - Free (Basic Plan)","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",91030,0.26,23.13,"Brainly","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",92867,2.07,181.62,"Math Playground","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",92993,0.04,3.67,"ALEKS","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",93742,1.34,133.74,"TypingClub","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",95731,29.51,22552.81,"Google Docs","Rural","[0.4, 0.6[","[8000, 10000["
1324,"Aug-Dec",99916,13.07,892.26,"Google Drive","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",11910,0.08,4.25,"Pew Research Center","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",13699,1.28,110.38,"Weebly","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",15254,0.83,171.79,"MIT App Inventor","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",16406,0.35,263.22,"Google Translate","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",22856,0.08,1.13,"Fluency Tutor","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",28456,0.12,3.9,"SmartMusic","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",28525,0.08,1.01,"Renaissance Learning","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",30593,0.08,0.75,"Socrative","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",32213,37.34,12007.47,"Google Classroom","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",39623,0.13,26.79,"SpanishDict","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",43491,0.27,55.1,"Duolingo","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",47261,0.25,29.52,"Funbrain","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",48010,0.07,0.75,"GCN Training","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",48708,1.33,127.54,"Storyline Online","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",50580,8.49,341.59,"Securly Anywhere Filter","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",51853,0.48,14.24,"PBS Kids","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",54110,0.1,81.84,"Pandora","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",54827,0.5,99.83,"SoundCloud","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",55450,2.61,343.29,"Spotify: Music and podcasts","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",57949,0.28,37.03,"Mathway","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",59434,0.07,1.5,"Seesaw : The Learning Journal","Rural","[0.4, 0.6[","[8000, 10000["
1536,"Jan-Mar",64838,0.5,149.84,"Starfall","Rural","[0.4, 0.6[","[8000, 10000["
